"requests/s","ProcessTime","QueueTime","SendTime"
"1795.845441","0.002941167","0.000536333","0.00020375"
"1753.855314","0.003263917","0.004107333","0.000209417"
"1791.599937","0.003217083","0.003511667","0.00018925"
"1889.301679","0.002869833","0.00048125","0.000168417"
"1746.881546","0.002916833","0.004383667","0.000126083"
"1837.936807","0.00256025","0.0002545","0.000138083"
"1810.296387","0.0023845","0.000203167","0.000118"
"1770.202197","0.0025675","0.000305333","0.00010775"
"1759.918031","0.002504833","0.0007575","0.00013775"
"1884.575347","0.0025805","0.000509083","0.00011725"
"1893.606017","0.002849167","0.000496917","9.03E-5"
"1867.609063","0.0031865","0.004288667","0.00012975"
"1888.50539","0.00312875","0.00223275","9.82E-5"
"1864.467025","0.002938167","0.000407917","0.000125"
"1885.679173","0.00268525","0.000848917","0.000108083"
"1952.387489","0.002982333","0.007594","0.000140833"
"1869.132318","0.002817083","0.001792917","0.00019475"
"1953.535788","0.002851167","0.000702417","0.000133333"
"1937.639463","0.002941917","0.003704667","0.000138333"
"1891.720036","0.0029565","0.002685833","0.000112083"
"1911.416538","0.003079083","0.002870333","0.00012575"
"1922.726249","0.0029245","0.002195333","0.000133083"
"1960.126676","0.002744583","0.000868583","0.000194167"
"1893.486227","0.003002917","0.005164417","0.0002"
"1938.942469","0.003081667","0.004404417","0.000155667"
"1886.945302","0.002231667","0.000877583","8.71E-5"
"1873.278438","0.002216583","0.000213583","0.00010675"
"1995.427771","0.002169333","0.000200333","0.00015275"
"1976.275842","0.002211667","0.000181917","0.000126083"
"2032.827503","0.002136083","0.000202","0.000117667"
"2070.12655","0.0020255","0.000243417","0.00010625"
"1990.799439","0.00218525","0.000258833","0.0001375"
"2049.379789","0.00217475","0.00043725","0.000140333"
"2073.827431","0.002182167","0.000217667","0.000140583"
"2007.994051","0.002849","0.001658667","0.000131833"
"2004.249837","0.0026395","0.0007835","0.000145667"
"2001.755907","0.002988167","0.003369833","0.000206"
"2029.366849","0.002655333","0.000256917","0.000144"
"2074.990546","0.0027235","0.001058083","0.00014525"
"1943.34253","0.002737333","0.0023355","0.000173083"
"2037.158142","0.002793417","0.00178975","0.0001585"
"2029.847893","0.00308375","0.007311667","0.000148083"
"2040.357498","0.002851417","0.001847167","0.000119417"
"1996.885901","0.003275833","0.004443333","0.00012325"
"2053.381509","0.002687167","0.0005655","0.0001445"
"2069.076705","0.002865417","0.00158725","0.0001805"
"2059.610016","0.002690667","0.002144083","0.000132667"
"2116.762341","0.002890167","0.003324917","0.000141"
"2056.220009","0.002961167","0.003433417","0.000165083"
"2132.344563","0.002840333","0.000658083","0.000123333"
"2197.394825","0.00336075","0.009214","0.0001645"
"2187.565644","0.003682917","0.016102667","0.000186083"
"2202.808507","0.002987917","0.001773417","0.00015725"
"2137.145081","0.002913583","0.00075375","0.000152167"
"2173.084333","0.003650917","0.01284325","0.000167"
"2201.306133","0.00323025","0.006560917","0.00015875"
"2234.386444","0.003217583","0.009160083","0.0001795"
"2196.720946","0.002984333","0.003530667","0.000165417"
"2274.799138","0.003476667","0.009555917","0.000131"
"2195.265209","0.003062333","0.002585","0.000139833"
"2155.036172","0.003239333","0.003121917","0.00016275"
"2124.506852","0.004499667","0.024636583","0.000175417"
"2167.987101","0.003475833","0.00861825","0.000145333"
"2187.662086","0.00318575","0.002815083","0.00012375"
"2270.109805","0.003171667","0.003839667","0.000175583"
"2123.635093","0.003333417","0.01202925","0.000148917"
"2198.106592","0.003358167","0.005266417","0.000149333"
"2068.639698","0.003234667","0.003254917","0.000156333"
"2194.095118","0.00295775","0.001815083","0.000134583"
"2147.512664","0.003380167","0.005348583","0.000147583"
"2122.729852","0.003098167","0.009374583","0.00015275"
"2119.584773","0.0021395","0.000242667","0.00012675"
"2167.056724","0.003030083","0.003037833","0.000104583"
"2226.315293","0.003172833","0.005237","0.000123167"
"2219.787937","0.003290583","0.01244675","0.000102417"
"2244.79437","0.003077333","0.0028775","0.000139333"
"2121.187292","0.002790417","0.000638167","0.000114167"
"2252.386489","0.002085","0.000236917","9.9E-5"
"2181.239109","0.002809917","0.001082667","0.000161583"
"2191.133766","0.003361833","0.005727583","0.00012225"
"2211.942763","0.00311125","0.004878667","0.000158583"
"2121.523128","0.003979083","0.016649167","0.000130833"
"2184.883132","0.003717","0.008507333","0.0001565"
"2155.32711","0.003511417","0.008438917","0.000165833"
"2255.938069","0.003190583","0.002708167","0.000191583"
"2222.90656","0.002577583","0.000932583","0.0001405"
"2196.917902","0.002878667","0.004523917","0.000167"
"2218.925624","0.0024625","0.001046583","0.000112917"
"2232.825715","0.002297167","0.000353083","0.000106167"
"2206.162882","0.003207333","0.0078005","0.000111583"
"2123.908099","0.0032265","0.004931167","0.00016525"
"2242.673341","0.003611917","0.01456275","0.0001275"
"2159.066493","0.003597917","0.013966667","0.000126167"
"2201.045207","0.003716417","0.011310417","0.000137083"
"2233.369163","0.003261583","0.004748833","0.000177167"
"2084.944669","0.003626583","0.0136395","0.00016125"
"2120.912472","0.004229","0.019715333","0.00016325"
"2115.073217","0.004438","0.019506","0.000141333"
"2102.855439","0.004230083","0.017147","0.000175"
"2139.808557","0.003056167","0.0033725","0.000191917"
"2224.054051","0.003393333","0.009814583","0.000129"
"2138.587733","0.002813417","0.00092725","0.000157417"
"2190.374707","0.0035295","0.012476667","0.000155833"
"2115.242345","0.003565333","0.0069135","0.000142167"
"2197.139197","0.003765167","0.012305083","0.000120917"
"2161.616722","0.00344975","0.009923917","0.000119667"
"2186.395888","0.004005333","0.014737833","0.000113083"
"2114.346863","0.003489583","0.008907333","0.000164167"
"2264.483467","0.003875583","0.012795583","0.00013825"
"2186.615456","0.003141167","0.003678917","9.51E-5"
"2222.523199","0.003185417","0.006256583","0.000123"
"2186.542406","0.0038","0.009796583","0.000108917"
"2244.699732","0.003621167","0.008963","0.000151667"
"2184.321678","0.003376583","0.004491333","0.00014875"
"2230.038981","0.003206083","0.00496575","0.000122917"
"2190.940366","0.003203083","0.00298275","0.000131"
"2214.849536","0.00339075","0.006159167","0.000157667"
"2218.413924","0.003453833","0.007888833","0.000116"
"2297.935638","0.003546917","0.0092225","0.000118167"
"2317.653307","0.003921","0.01734525","9.675E-5"
"2314.969187","0.003528583","0.009027333","0.000112"
"2327.253722","0.0034195","0.00768175","0.000149083"
"2283.292353","0.003312333","0.005004667","0.000118"
"2298.820636","0.003624","0.010336417","0.00013675"
"2231.27747","0.003535083","0.009412667","0.000127583"
"2199.908631","0.003894167","0.012000167","0.000117167"
"2118.68347","0.0044575","0.021384167","0.000153917"
"2243.05252","0.003530667","0.00761125","0.000154917"
"2233.391231","0.003880083","0.011991417","0.00014825"
"2227.206745","0.0034385","0.004877","0.000123917"
"2200.191684","0.003289833","0.003874583","0.00018875"
"2179.905891","0.003464917","0.005207417","0.000149833"
"2161.518413","0.003349333","0.00433975","0.000165917"
"2289.818207","0.0036945","0.0082945","0.000147167"
"2230.360121","0.003722667","0.007233917","0.00014125"
"2233.754574","0.003740833","0.009046917","0.000216167"
"2190.959794","0.00384325","0.011806333","0.000184417"
"2214.515274","0.004345417","0.022116083","0.000123833"
"2215.486829","0.003720917","0.014345083","0.000173083"
"2150.940672","0.00452975","0.024773","0.000125583"
"2255.880805","0.004187917","0.020087667","0.000116583"
"2286.503486","0.004518583","0.0239235","0.000111333"
"2245.274537","0.004073417","0.016725167","0.000133667"
"2284.798877","0.00354925","0.012102667","0.000118583"
"2245.358471","0.00412075","0.012033417","0.00017575"
"2153.939372","0.004809167","0.02712825","0.000164"
"2270.904368","0.004239833","0.017992333","0.000129417"
"2308.676215","0.003430417","0.004501333","0.0001285"
"2289.546605","0.003502583","0.004377833","0.000147"
"2274.133207","0.004107667","0.01351475","0.000153833"
"2289.846958","0.00422925","0.018919333","0.000132833"
"2260.12217","0.003694083","0.009814667","0.000151833"
"2207.918723","0.004814667","0.02555275","0.0001485"
"2197.337706","0.004781583","0.028413167","0.00015775"
"2139.684249","0.004521","0.020768333","0.000174917"
"2164.099117","0.005273667","0.034602333","0.000119"
"2139.712179","0.004585417","0.026953833","9.675E-5"
"2176.081136","0.00538775","0.03694075","8.9E-5"
"2196.415919","0.0042935","0.018366083","0.000124167"
"2234.925003","0.004538083","0.02433725","0.000136"
"2194.178328","0.004473333","0.024303","9.89E-5"
"2240.210986","0.00351175","0.005319917","0.00013325"
"2277.449228","0.003259","0.006448083","0.000132"
"2249.456497","0.003336167","0.004880083","0.00013525"
"2217.786364","0.00267725","0.003439583","9.56E-5"
"2215.017959","0.003950417","0.013361667","0.000121833"
"2197.682874","0.0026785","0.000526667","0.0001335"
"2268.661319","0.003925833","0.014667583","0.000161083"
"2393.028825","0.002976667","0.008269083","9.925E-5"
"2223.754136","0.003554167","0.014591","0.00012025"
"2357.644396","0.004205","0.020019083","0.00013125"
"2273.317924","0.0038095","0.012957083","0.00016"
"2215.084365","0.003317833","0.006902167","0.000126083"
"2260.754402","0.003489583","0.010570417","0.00012325"
"2196.396791","0.00387075","0.014003","0.000112667"
"2203.355489","0.003807083","0.01190425","0.000128417"
"2258.209469","0.00321475","0.005905333","0.000161917"
"2243.100953","0.0032605","0.008662667","9.61E-5"
"2270.133626","0.003601583","0.011154667","0.000119833"
"2319.257189","0.002324917","0.001254583","0.0001085"
"2290.322084","0.002888417","0.003604917","0.00014075"
"2331.522317","0.002664083","0.003142167","9.55E-5"
"2281.074195","0.0019965","0.000297583","7.27E-5"
"2278.131716","0.002086417","0.000221333","9.49E-5"
"2228.294823","0.002059583","0.00198825","0.000112833"
"2231.32627","0.002373","0.003547667","0.000100417"
"2251.165129","0.0019795","0.000176167","7.06E-5"
"2320.319409","0.0023015","0.00077525","0.000100417"
"2215.660869","0.002145167","0.000244083","0.000105083"
"2192.950489","0.004051917","0.01527125","0.000179417"
"2160.138024","0.004848583","0.025547083","0.000129833"
"2265.316765","0.003465583","0.009367667","0.000139417"
"2209.835467","0.003309417","0.005472167","0.000133417"
"2255.295021","0.003658333","0.012039583","0.000106833"
"2250.497547","0.003915333","0.014745417","0.000107167"
"2250.236801","0.003278833","0.006248333","0.000104583"
"2204.931125","0.004256167","0.022716167","0.000125333"
"2278.575782","0.00399975","0.016262","8.86E-5"
"2271.75816","0.003335417","0.006304167","0.000111917"
"2299.519303","0.00340475","0.012743","0.00019525"
"2370.305115","0.00231525","0.002146083","0.000105"
"2323.30885","0.003374667","0.009085167","0.000107833"
"2398.116668","0.002804833","0.003396917","0.000120417"
"2357.549852","0.00248075","0.003573083","0.00012475"
"2194.809588","0.0039265","0.0194045","0.0001045"
"2212.347525","0.003462833","0.009309917","0.0001145"
"2326.308826","0.003899417","0.012867083","0.000113583"
"2280.879331","0.003413583","0.009233667","9.39E-5"
"2330.398218","0.003234167","0.011977333","0.00011625"
"2262.173435","0.004451833","0.03079975","0.000125083"
"2342.838875","0.003328083","0.019365583","9.375E-5"
"2350.971305","0.002982583","0.009124917","9.775E-5"
"2377.764687","0.0027785","0.004826","8.96E-5"
"2353.944822","0.002265333","0.003894","9.525E-5"
"2382.504289","0.002111833","0.000817083","0.000101083"
"2368.171313","0.002069833","0.00022725","7.92E-5"
"2357.260679","0.002070583","0.000229917","0.000100917"
"2330.177532","0.0020245","0.00040075","9.56E-5"
"2286.114897","0.00254125","0.001543","0.000116833"
"2293.623892","0.002417833","0.002301917","9.81E-5"
"2321.748051","0.003487083","0.010629583","0.00011775"
"2298.182507","0.004051","0.018168","0.000159917"
"2256.84003","0.003935","0.01037975","0.000142917"
"2213.680285","0.003354","0.006395","0.000103083"
"2267.398108","0.003888833","0.013864833","0.000152917"
"2281.898926","0.003737167","0.012601667","0.000113583"
"2238.929151","0.003994583","0.015683583","0.00011175"
"2268.798879","0.0045065","0.025058417","0.000116667"
"2385.877834","0.002279","0.000509167","8.54E-5"
"2297.262229","0.003837667","0.01923325","8.72E-5"
"2327.738858","0.004275417","0.019102833","0.000115167"
"2309.996171","0.00432475","0.018027417","0.000118667"
"2263.964687","0.00292425","0.004433667","0.000192417"
"2301.43315","0.003475083","0.008286","0.000151667"
"2261.35213","0.004016667","0.013487833","0.000149"
"2227.047183","0.003822417","0.01680775","0.000212583"
"2247.631856","0.003178167","0.006956167","0.0001135"
"2298.393248","0.003870083","0.012265833","0.000118"
"2220.626184","0.004781","0.025217333","0.000122667"
"2225.090911","0.005092583","0.031329083","0.00015175"
"2382.022569","0.004146917","0.022557083","0.000136167"
"2404.071788","0.003704667","0.011780833","0.000139917"
"2385.012132","0.00446725","0.02232425","0.00014"
"2195.541239","0.004285083","0.019867667","0.000152417"
"2340.022907","0.003443083","0.006428417","0.000166083"
"2314.558691","0.003254083","0.005007","0.00012"
"2273.561873","0.004512833","0.0241135","0.000142333"
"2410.048555","0.003764667","0.009925917","0.000131833"
"2324.196595","0.003717417","0.013895917","0.000127833"
"2247.215283","0.00474175","0.024915167","0.00013675"
"2214.557086","0.004444","0.023186333","0.000147417"
"2324.492049","0.003602583","0.007436417","0.000162583"
"2276.158084","0.00379575","0.011748167","0.000170167"
"2316.007412","0.003759833","0.009291083","0.00013425"
"2285.896433","0.0046345","0.02581975","0.000145583"
"2349.60846","0.004156417","0.01904","0.0001215"
"2399.883393","0.004153667","0.0192845","0.00011"
"2467.709297","0.004130083","0.018760083","0.000126917"
"2167.648741","0.00517675","0.038020333","0.000130167"
"2251.462094","0.004769417","0.030041667","0.00012275"
"2288.788561","0.0044755","0.022651","0.000140083"
"2314.750845","0.004062417","0.015446833","0.000137833"
"2307.658355","0.004520667","0.021166167","0.000124167"
"2359.185678","0.0038615","0.016344417","0.000152583"
"2303.481499","0.00473","0.023729667","0.000149833"
"2364.877333","0.003851167","0.014414333","0.00017275"
"2444.483473","0.004003083","0.01865925","0.0001165"
"2405.890125","0.0036585","0.0126085","0.000214083"
"2367.575005","0.003796583","0.014869167","0.0001145"
"2364.99321","0.003733","0.013072667","0.000128833"
"2417.955791","0.004343083","0.02054625","0.000168417"
"2386.954586","0.004605333","0.026862167","0.0001555"
"2317.502855","0.004846917","0.02961875","0.000124333"
"2368.076467","0.00442725","0.024463","0.000119"
"2351.165956","0.003594833","0.01247225","0.000149833"
"2382.419349","0.00456025","0.0222655","0.000127833"
"2272.882842","0.004928333","0.030817667","0.000103833"
"2386.210238","0.003563833","0.015009333","0.000116917"
"2480.977828","0.002655167","0.00287975","0.000117833"
"2356.849557","0.00326225","0.01054725","0.000141833"
"2393.103801","0.003730167","0.012343833","0.000137083"
"2341.924004","0.002905083","0.002115083","0.000128333"
"2386.751519","0.003181417","0.00668325","0.00012225"
"2330.062847","0.003574167","0.009151583","0.000127667"
"2338.487052","0.003552167","0.009786333","0.000122"
"2328.580097","0.00304625","0.005049083","0.000124667"
"2355.822004","0.003146833","0.002130917","0.000385"
"2468.892243","0.0023185","0.000289","0.00010275"
"2453.828102","0.002300583","0.000975667","0.000112417"
"2303.409956","0.003745917","0.013792083","9.92E-5"
"2364.004422","0.002510417","0.004362083","4.125E-5"
"2321.561866","0.0020835","0.001455333","2.18E-5"
"2177.663924","0.0052165","0.03754525","5.82E-5"
"2314.064292","0.004186417","0.016184083","0.000203083"
"2308.243754","0.003975667","0.013189333","0.00013375"
"2364.936753","0.00327475","0.005522333","0.00021625"
"2303.318732","0.0033765","0.0086385","0.000113583"
"2279.515902","0.003861167","0.01138025","0.000132083"
"2277.041668","0.003587167","0.010757417","0.0001245"
"2142.176999","0.005257333","0.037969833","0.000131"
"2212.792169","0.004998583","0.03021675","0.000119333"
"2218.983809","0.0033445","0.009011","0.00016025"
"2196.201275","0.00372","0.012937833","0.000110083"
"2194.395593","0.00341075","0.00972575","0.000142"
"2153.933328","0.0039845","0.014590833","0.000156417"
"2160.175408","0.003820583","0.0098295","0.000136083"
"2144.153588","0.003175583","0.006710833","0.000135917"
"2139.401605","0.003077833","0.004559167","0.000146417"
"2129.547272","0.003598333","0.005774167","0.000157333"
"2158.754206","0.00390325","0.008570917","0.00017625"
"2185.56691","0.003738833","0.01073425","0.00015925"
"2163.371324","0.003648083","0.006470417","0.000106167"
"2125.548736","0.003501167","0.008002667","0.000115833"
"2126.710593","0.003832083","0.010098833","0.000152083"
"2105.37852","0.004361583","0.022233833","0.000108"
"2073.473308","0.003838167","0.015420167","0.000114417"
"2153.126443","0.003288167","0.009616333","9.68E-5"
"2121.246311","0.00208475","0.000744917","8.03E-5"
"2170.360021","0.00216925","0.001031833","0.000121"
"2082.355747","0.002142083","0.000201","8.99E-5"
"2121.708183","0.002096","0.000314583","0.00012175"
"2080.38999","0.003217667","0.01040225","0.000129"
"1994.172399","0.003349583","0.006040833","0.000192417"
"2050.659549","0.003321083","0.003511583","0.000122583"
"1992.431538","0.003422833","0.007749667","0.000118667"
"1954.578189","0.003420583","0.008230333","0.000160417"
"1990.412311","0.003619833","0.012202833","0.000120417"
"1986.652193","0.003688333","0.009827","0.000159333"
"1957.868666","0.00425775","0.021996417","0.000119"
"1972.728411","0.003586917","0.010202417","0.000100583"
"2014.655805","0.003798417","0.0119835","0.0001085"
"1920.120884","0.003201917","0.004147167","0.000114167"
"1956.717566","0.003292","0.007649417","7.55E-5"
"1940.905062","0.003742917","0.008025417","9.57E-5"
"1845.455489","0.002931833","0.00467625","0.000116333"
"1883.486889","0.002489083","0.001470333","0.000111333"
"1926.020295","0.003238667","0.007336417","0.000110333"
"1852.65315","0.00313975","0.006512083","9.82E-5"
"1875.316434","0.003196","0.005926333","0.000137417"
"1896.842069","0.00303775","0.004990083","0.000130833"
"1871.30509","0.004065833","0.01435725","0.000197"
"1898.810378","0.004182417","0.014044","0.000110583"
"1846.773053","0.003604417","0.0079835","0.000115833"
"1838.321505","0.00365575","0.007709917","0.000165083"
"1805.542548","0.004831667","0.022584667","0.000141167"
"1776.296133","0.003441917","0.009236083","0.000149667"
"1783.128137","0.003009917","0.001977667","0.00011775"
"1809.113871","0.003035","0.001580667","0.000123583"
"1762.734933","0.003213083","0.006220417","0.000124833"
"1699.539967","0.00353175","0.00593275","0.00015375"
"1727.882259","0.0030325","0.005773833","0.0001325"
"1708.386668","0.002463","0.000228667","0.0001115"
"1684.166674","0.00323725","0.004941417","0.000144667"
"1777.851467","0.003232917","0.005029417","0.000158"
"1690.50263","0.002925583","0.001575833","0.000130667"
"1678.321333","0.002472083","0.001265","0.000128"
"1625.223645","0.002840333","0.000897","0.000126083"
"1653.807475","0.00317925","0.006283","0.000142583"
"1649.220954","0.003160917","0.004453583","0.000127083"
"1624.744801","0.002838167","0.003053083","0.000126833"
"1698.637602","0.002588417","0.001552167","0.000127333"
"1635.915208","0.002549083","0.000551333","0.00011975"
"1593.280363","0.001976833","0.00024425","0.000127917"
"1620.913757","0.002080083","0.000193083","0.000132417"
"1541.171401","0.00306625","0.002518333","0.000149083"
"1480.336144","0.002397583","0.000351917","0.000108667"
"1477.744917","0.002134833","0.00047925","9.78E-5"
"1468.134935","0.00227325","0.000256833","8.99E-5"
"1493.292822","0.002365667","0.0033775","0.00012725"
"1468.636748","0.002789333","0.003740583","0.0001065"
"1508.361245","0.003198167","0.003248917","0.000132417"
"1498.196879","0.002081667","0.000418083","7.87E-5"
"1492.625396","0.001830083","0.000124167","7.8E-5"
"1424.34825","0.00189625","0.000124333","0.00010625"
"1454.858554","0.002106917","0.000977083","8.89E-5"
"1444.493826","0.002515833","0.001159333","0.000109667"
"1519.89355","0.003536167","0.011134333","0.000144667"
"1497.907952","0.003089333","0.004850083","0.000109167"
"1473.687342","0.002570167","0.000703583","0.0001265"
"1391.604149","0.002025083","0.00016925","0.000124667"
"1504.40111","0.002861417","0.002170667","0.000131167"
"1434.469905","0.003218083","0.004954667","0.000111167"
"1373.781077","0.00254725","0.001321417","0.0001155"
"1425.668455","0.003192333","0.004345917","0.0001405"
"1337.115314","0.003129083","0.004556083","0.000160917"
"1349.058348","0.002542","0.0022","9.70E-5"
"1375.048065","0.003050417","0.00482325","8.06E-5"
"1396.954312","0.002990167","0.0017805","0.000131"
"1411.349999","0.003217083","0.00514925","0.00014875"
"1366.008965","0.003170583","0.004811583","0.000120667"
"1290.820206","0.002628083","0.00024625","0.000125917"
"1200.135855","0.0024675","0.000267417","9.63E-5"
"1348.808926","0.003002917","0.001597583","0.000142833"
"1320.686737","0.003086083","0.005414833","0.000126417"
"1311.986111","0.002560833","0.000943417","0.00012975"
"1301.696804","0.002175667","0.000657833","8.73E-5"
"1276.105341","0.0019425","0.000149917","7.61E-5"
"1294.698637","0.002123833","0.000193","7.15E-5"
"1380.539053","0.002001667","0.0001405","0.0001035"
"1388.452479","0.001967917","0.000128167","6.83E-5"
"1250.774333","0.0019915","0.000135833","9.1E-5"
"1429.140271","0.002013667","0.0001605","9.85E-5"
"1314.997709","0.001958083","0.000122417","6.575E-5"
"1301.465575","0.001964333","0.0001155","5.75E-5"
"1296.302692","0.002041833","0.000137417","8.275E-5"
"1300.239228","0.002461417","0.002140167","8.95E-5"
"1344.94541","0.0027145","0.001826333","0.000129"
"1316.139476","0.00316275","0.005147417","0.000103"
"1352.580213","0.00296275","0.004971583","0.00015875"
"1260.347325","0.00254175","0.002604083","8.3E-5"
"1342.726674","0.002172833","0.000962333","9.78E-5"
"1257.169485","0.002123167","0.00013475","7.25E-5"
"1282.674227","0.00216575","0.00015625","0.00011"
"1346.697733","0.002078167","0.000117583","9.075E-5"
"1284.881671","0.002303583","0.000209167","9.10E-5"
"1296.474674","0.00206725","0.00011175","7.075E-5"
"1328.23374","0.00206025","0.00065425","0.0001045"
"1320.806608","0.00201825","0.0003695","0.000103"
"1338.572206","0.001984","0.00013125","0.000115"
"1384.89683","0.001913083","0.000297583","7.45E-5"
"1334.309316","0.001848667","0.000150583","9.275E-5"
"1329.509874","0.002001167","0.00032275","6.88E-5"
"1277.919989","0.001943083","0.000126917","9.475E-5"
"1286.931455","0.002099167","0.000158417","9.4E-5"
"1284.094776","0.001936","0.000352333","6.325E-5"
"1292.908051","0.001927417","9.05E-5","7.7E-5"
"1338.506976","0.002102","0.00050325","9.15E-5"
"1199.093038","0.001904833","0.000211667","9.125E-5"
"1239.521154","0.002011417","0.000120583","7.0E-5"
"1303.4322","0.002183083","0.000251417","7.05E-5"
"1258.477456","0.00204575","0.000195417","0.00010625"
"1314.609228","0.002014833","0.000112417","0.0001095"
"1276.866018","0.001888167","0.000142167","8.175E-5"
"1262.987632","0.00202425","0.000116167","9.075E-5"
"1331.614868","0.003142333","0.005980833","0.00011"
"1291.068312","0.002065333","0.000151","8.48E-5"
"1349.357578","0.001949","0.000112833","7.9E-5"
"1323.096208","0.002326833","0.001053333","0.00011375"
"1256.943054","0.002133333","0.000128333","9.425E-5"
"1335.194859","0.002124667","0.00011075","9.35E-5"
"1267.69637","0.002751333","0.00162925","0.00011025"
"1358.146184","0.002457","0.001738","0.000114"
"1291.490942","0.002253417","0.001913417","7.93E-5"
"1314.68628","0.00202425","0.00010375","7.95E-5"
"1274.432061","0.001988833","0.000773417","7.0E-5"
"1290.61766","0.001876583","0.000127083","6.825E-5"
"1284.657193","0.002080833","0.000108583","9.175E-5"
"1302.541853","0.002100417","0.000116417","7.2E-5"
"1244.144473","0.002800417","0.001165583","0.00010075"
"1264.644591","0.003277833","0.006646833","0.00012775"
"1306.879234","0.002072167","0.000118","8.05E-5"
"1263.321461","0.002286417","0.001219833","6.325E-5"
"1263.768179","0.002195167","0.000136417","0.000115"
"1333.194533","0.002212333","0.00013675","0.0001185"
"1316.361263","0.002053083","0.000134417","9.70E-5"
"1310.845435","0.002018333","0.000213833","7.8E-5"
"1262.834834","0.002315667","0.000834583","8.33E-5"
"1245.725293","0.002111917","0.000308417","8.55E-5"
"1262.033783","0.002031667","0.00010925","7.25E-5"
"1277.548714","0.001861167","0.000105667","9.275E-5"
"1231.894636","0.002193417","0.00013025","7.85E-5"
"1291.174875","0.002150583","0.000140083","0.00010025"
"1263.361987","0.0025625","0.001893","0.0001125"
"1241.895516","0.002529833","0.004329917","9.35E-5"
"1264.335267","0.001990583","0.000706417","7.975E-5"
"1226.261472","0.001976667","0.0002225","8.025E-5"
"1303.490314","0.002146583","0.000870167","7.07E-5"
"1236.32405","0.001921167","9.72E-5","8.48E-5"
"1245.387057","0.001834667","0.00013525","9.175E-5"
"1222.276234","0.00205225","0.000193583","6.7E-5"
"1199.719326","0.001973917","0.000151333","9.05E-5"
"1190.547665","0.0019575","0.000113083","8.5E-5"
"1195.159502","0.001815833","8.26E-5","6.95E-5"
"1189.462687","0.002056917","0.000113083","7.48E-5"
"1281.253056","0.002141917","0.00017775","0.00011475"
"1191.003686","0.001945583","0.000347083","6.825E-5"
"1172.103229","0.002136167","0.00028725","0.00012975"
"1171.326701","0.001779417","7.78E-5","8.35E-5"
"1264.113953","0.002971417","0.002585583","0.00010075"
"1226.208052","0.002941917","0.002547833","0.00011925"
"1215.019856","0.003052667","0.004685667","9.75E-5"
"1218.365132","0.002782333","0.001991667","0.00012525"
"1190.1945","0.00212175","0.00011225","8.75E-5"
"1192.304988","0.00243775","0.00169275","9.65E-5"
"1164.01935","0.0021595","0.000138333","7.93E-5"
"1199.578797","0.003152833","0.004188667","0.00011"
"1234.514926","0.002401583","0.000256083","9.10E-5"
"1178.3486","0.002391083","0.000180333","0.000103"
"1205.987079","0.002196667","0.000682167","8.3E-5"
"1268.052411","0.002117083","0.00016175","8.95E-5"
"1214.766889","0.00220475","0.00016775","9.075E-5"
"1164.542701","0.002004667","0.000323667","9.125E-5"
"1185.55152","0.002060083","0.000156","9.875E-5"
"1189.650155","0.002361417","0.00015675","0.0001185"
"1192.835403","0.002669167","0.003760667","0.0001125"
"1176.909336","0.002488667","0.000472417","9.60E-5"
"1249.580294","0.002505667","0.002747417","9.60E-5"
"1220.655437","0.00208275","0.000404417","9.2E-5"
"1107.767511","0.002019083","0.000120833","0.00011075"
"1156.68464","0.002269583","0.000155667","0.00016225"
"1157.174892","0.002124583","0.001148","8.9E-5"
"1206.407187","0.002653583","0.002257583","7.875E-5"
"1124.779995","0.002280167","0.000446917","9.1E-5"
"1144.61498","0.002166917","0.000254667","8.93E-5"
"1122.495012","0.002234917","0.000202083","8.05E-5"
"1190.601404","0.002229583","0.0011635","0.0001195"
"1200.9964","0.002220917","0.002842","0.000111"
"1160.924439","0.002852083","0.003121","0.00011525"
"1185.69999","0.00240125","0.00078175","9.55E-5"
"1137.658692","0.002428083","0.000779833","0.000112"
"1149.451181","0.0018465","7.87E-5","6.725E-5"
"1101.358384","0.0021525","0.00061025","8.925E-5"
"1093.042303","0.002144583","0.000104","9.80E-5"
"1101.278255","0.002092083","0.000490917","8.83E-5"
"1072.068709","0.002167333","0.0001725","0.00010325"
"1083.476568","0.001913667","0.000114333","9.025E-5"
"1044.935559","0.002392167","0.00187125","0.00010425"
"1071.096212","0.002114083","0.0010045","7.45E-5"
"1127.098878","0.001916667","0.000104333","7.4E-5"
"1153.040616","0.002008833","0.000116833","8.50E-5"
"1094.543218","0.002055167","0.000103333","9.25E-5"
"1121.672995","0.0020755","0.000110333","7.65E-5"
"1044.971879","0.002259","0.00338325","8.5E-5"
"1204.388967","0.002105583","0.00013525","0.0001045"
"1122.987773","0.00209675","9.71E-5","7.975E-5"
"1104.58009","0.002355833","0.000156833","0.0001215"
"1124.398786","0.002329083","0.0002475","9.50E-5"
"1126.020657","0.002148333","0.00013175","9.50E-5"
"1143.831588","0.00226125","0.000154333","0.00010525"
"1116.521366","0.00238075","0.000566333","0.0001115"
"1110.103727","0.002579167","0.00018725","0.00010775"
"1049.712955","0.002986417","0.00426475","9.55E-5"
"1073.613369","0.002833917","0.00049025","0.0001255"
"1136.430496","0.002761833","0.00116675","0.0001105"
"1172.976849","0.002329","0.000176083","0.000137"
"1120.822412","0.002393583","0.000173083","0.000173"
"1094.41672","0.00224075","0.00017475","0.0001175"
